Topic,Sub topic,Query name,Internal ID,Query
Implant,Smart Toe,English,AE83704B6D1E11EAA310001E67ED461E,"((stryker) NEAR/9 (smarttoe OR ""smart toe"" OR ""intramedullary implant"" OR hammertoe OR ""hammer toe"" OR ""digit fusion"" OR digitfusion OR ""bone fusion"" OR bonefusion OR ""bone correction"" OR bonecorrection OR ""bone deformity""OR bonedeformity OR ""bone reconstruction"" OR bonereconstruction)) NOT (trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Implant,Smart Toe,French,AE99DD6D6D1E11EAA310001E67ED461E,"((stryker) NEAR/9 (smarttoe OR ""smart toe"" OR ""implant intramedullaire"" OR hammertoe OR ""hammer toe"" OR ""orteille deform*"" OR ""fusion des orteils"" OR ""fusion de l'orteil"" OR digitfusion OR ""fusion des os"" OR bonefusion OR ""bone correction"" OR ""reconstruction de l'os"" OR ""reconstruction des os"" OR bonecorrection OR ""bone deformity""OR bonedeformity OR ""bone reconstruction"" OR bonereconstruction)) NOT (trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Implant,Smart Toe,German,AEC0233A6D1E11EAA310001E67ED461E,"((""stryker"") NEAR/9 (""smarttoe"" OR ""smart toe"" OR ""intramedulläres implantat"" OR ""hammerzehe"" OR ""hammerzehe"" OR ""ziffernverschmelzung"" OR ""ziffernfusion"" OR ""knochen fusion"" OR ""knochenfusion"" OR ""knochenkorrektur"" OR ""knochenkorrektur"" OR ""bone deformity""OR ""knochendeformität"" OR ""knochen-rekonstruktion"" OR ""knochenaufbau"")) NOT (trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Implant,Smart Toe,Italian,11A784E60EEE11EBAE16D8C497B5E93E,"((stryker) NEAR/9 (smarttoe OR ""smart toe"" OR ""impianto intramidollare"" OR ""dito a martello"" OR ""fusione digitale"")) NOT (trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Implant,Smart Toe,Portuguese,0AB1FD160EEE11EBAE16D8C497B5E93E,"((stryker) NEAR/9 (smarttoe OR ""smart toe"" OR ""implante intramedular"" OR ""dedo do pé em martelo"" OR ""fusão de dígitos"")) NOT (trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Implant,Smart Toe,Spanish,AEAD6AA96D1E11EAA310001E67ED461E,"((""stryker"") NEAR/9 (""smarttoe"" OR ""smart toe"" OR ""implante intramedular"" OR ""dedo en martillo"" OR ""dedo en martillo"" OR ""fusión digital"" OR ""fusióndigital"" OR ""fusión ósea"" OR ""fusiónósea"" OR ""corrección ósea"" OR ""correcciónósea"" OR ""bone deformity""OR ""deformidadósea"" OR ""reconstrucción ósea"" OR ""reconstrucciónósea"")) NOT (trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Implant,Sonic Anchor,filterset,F79E40F4675911EDB876D8C497554706,"""sonic anchor"" OR sonicanchor*"
Implant,X Fuse,English,F8B5106B784811EC978AD8C497D0D2A9,"(""X Fuse"" NEAR/9 (stryker OR joint OR joint OR arthrodesis OR phalangeal OR elastic OR hand OR wrist OR memometal OR intramedullary OR ""small bone"" OR finger OR toes OR reconstruction OR implant)) NOT (trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Implant,X Fuse,French,F8B9DC70784811EC8859D8C497B5E93E,"(""X Fuse"" NEAR/9 (stryker OR joint OR articulation OR arthrodese OR phalangien* OR phalange OR phalanges OR elastique* OR main OR poignet OR memometal OR intramedullaire OR ""petit* os"" OR doigt OR doigts OR orteil OR reconstruction OR implant OR metacarp* OR metatars*)) NOT (trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Implant,X Fuse,German,F8C14C8C784811ECBCE5D8C497B5E817,"(""X Fuse"" NEAR/9 (""stryker"" OR ""gemeinsam"" OR ""gemeinsam"" OR ""arthrodese"" OR ""phalangeal"" OR ""elastisch"" OR ""hand"" OR ""handgelenk"" OR ""memometal"" OR ""intramedullär"" OR ""kleinknochen"" OR ""finger"" OR ""zehen"" OR ""wiederaufbau"" OR ""implantat"")) NOT (trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Implant,X Fuse,Italian,F8AFA66C784811ECBCE5D8C497B5E817,"((""X Fuse"" OR xfuse) NEAR/9 (stryker OR articolazione OR artrodesi OR falangea OR elastica OR mano OR polso OR memometall OR intramidollare OR ""piccolo osso"" OR dita OR ricostruzione OR impianto)) NOT (trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Implant,X Fuse,Portuguese,F8C79783784811EC978AD8C497D0D2A9,"((""X Fuse"" OR xfuse) NEAR/9 (stryker OR articulação OR artrodese OR falangeal OR elástica OR mão OR memometal OR intramedular OR ""osso pequeno"" OR dedo OR reconstrução OR implante)) NOT (trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Implant,X Fuse,Spanish,F8BCC284784811EC9ADCD8C497554706,"(""X Fuse"" NEAR/9 (""stryker"" OR ""articulación"" OR ""articulaciónes"" OR ""artrodesis"" OR ""falangea*"" OR ""elástico*"" OR ""mano*"" OR ""muñeca*"" OR ""memometal"" OR ""intramedular*"" OR ""hueso pequeño"" OR ""dedo"" OR ""dedos de los pies"" OR ""reconstrucción*"" OR ""implante*"")) NOT (trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Joint Replacement,Aequalis Pyrocarbon Humeral Head,filterset,E393BFF277AD11ECBCE5D8C497B5E817,"""Aequalis Pyrocarbon Humeral Head"" OR AequalisPyrocarbonHumeralHead"
Joint Replacement,Hunter Tendon,filterset,99586C0F675211EDAF36D8C497B5E817,"""hunter tendon"" OR huntertendon*"
Joint Replacement,INFINITY Total Ankle Implants,filterset,F3113FDD784811EC9ADCD8C497554706,"((""infinity Total"") NEAR/9 (system)) OR infinitytotalsystem*"
Joint Replacement,INVISION Total Ankle System,filterset,F90238EC784811ECBCE5D8C497B5E817,"((""invision Total"") NEAR/9 (system)) OR invisiontotalsystem*"
Joint Replacement,Inbone Total Ankle System,filterset,F4E1E92D784811ECBCE5D8C497B5E817,"((""Inbone Total"") NEAR/9 (system)) OR inbonetotalsystem*"
Joint Replacement,ReMotion,English,C8CDE0DC6D1D11EA9638A4BF010A3E26,"(remotion NEAR/9 (stryker OR arthroplasty OR wrist OR prosthesis OR radius OR carpal OR joint OR joints OR plate OR rheumatoid OR arthritis)) NOT (""D REV"" OR bikes OR bike OR tire OR tires OR trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Joint Replacement,ReMotion,French,C8DDBB956D1D11EA9638A4BF010A3E26,"(remotion NEAR/9 (stryker OR arthroplastie OR poignet OR poignets OR prothese* OR radius OR carpe OR joint OR joints OR articulation OR plaque OR rhumatoide OR arthrite OR polyarthrite)) NOT (""D REV"" OR bikes OR bike OR tire OR tires OR trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Joint Replacement,ReMotion,German,C90269906D1D11EA9638A4BF010A3E26,"(""remotion"" NEAR/9 (""stryker"" OR ""arthroplastik"" OR ""handgelenk"" OR ""prothese"" OR ""radius"" OR ""karpal"" OR ""gemeinsam"" OR ""gelenke"" OR ""platte"" OR ""platten"" OR ""rheumatoid"" OR ""arthritis"")) NOT (""d rev"" OR ""fahrräder"" OR ""fahrrad"" OR ""reifen"" OR ""reifen"" OR trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Joint Replacement,ReMotion,Italian,518A3FED0EED11EB8B72D8C497554706,"(remotion NEAR/9 (stryker OR ""artroplastica"" OR ""polso"" OR ""protesi"" OR ""radio"" OR ""carpo"" OR ""articolazione"" OR ""reumatoide"" OR ""artrite"")) NOT (""D REV"" OR bikes OR bike OR tire OR tires OR trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Joint Replacement,ReMotion,Portuguese,4C24DA190EED11EB8B72D8C497554706,"(remotion NEAR/9 (stryker OR ""artroplastia"" OR ""pulso"" OR ""protese"" OR ""rádio"" OR ""cárpico"" OR ""carpiano"" OR ""carpal"" OR ""articulação"" OR ""reumatoide"" OR ""artrite"")) NOT (""D REV"" OR bikes OR bike OR tire OR tires OR trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Joint Replacement,ReMotion,Spanish,C8F356536D1D11EA9638A4BF010A3E26,"(""remotion"" NEAR/9 (""stryker"" OR ""artroplastia"" OR ""muñeca"" OR ""prótesis"" OR ""radio"" OR ""carpiano"" OR ""articulación"" OR ""articulaciones"" OR ""plato"" OR ""reumatoide"" OR ""artritis"")) NOT (""d rev"" OR ""bicicletas"" OR ""bicicleta"" OR ""neumático"" OR ""llantas"" OR trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Joint Replacement,ReUnion,English,C84164136D1D11EA9638A4BF010A3E26,"(((stryker) NEAR/9 (""shoulder surgey"" OR ""shoulder osteoarthritis"" OR ""degenerative joint"" OR ""rheumatoid arthritis"" OR ""rotator cuff tear arthropathy"" OR ""avascular necrosis"" OR ""severe fracture"" OR ""shoulder total replacement"" OR ""shoulder joint replacement"" OR ""shoulder arthroplasty"" OR ""shoulder implant"")) OR ""reunion RSA"" OR ""reunion RFX"" OR ""reunion TSA"" OR ""reunion shoulder system"") NOT (trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Joint Replacement,ReUnion,French,C856378A6D1D11EA9638A4BF010A3E26,"(((stryker) NEAR/9 (""chirurgie de l'épaule"" OR ""arthrose de l'épaule"" OR ""ostéoarthrite de l'epaule"" OR ""articulaire dégénérative"" OR ""articulaires dégénératives"" OR ""dégénératives des articulations"" OR ""polyarthrite rhumatoïde"" OR ""rhumatisme articulaire"" OR ""lésion musculaire"" OR ""rupture de la coiffe des rotateurs"" OR ""coiffe des rotateurs"" OR ""nécrose avasculaire"" OR ""sévères fractures"" OR ""fracture sévère"" OR ""fractures graves"" OR ""grave fracture"" OR ""fracture complexe"" OR ""remplacement de l'épaule"" OR ""Prothèse Totale d'épaule"" OR ""remplacement total de l'épaule"" OR ""Remplacement de l'articulation"" OR ""prothèse articulaire"" OR ""prothèses articulaires"" OR ""arthroplastie de l'épaule"" OR ""implant d'épaule"" OR ""implant pour l'épaule"")) OR ((""reunion rsa"" OR ""reunion RFX"" OR ""reunion TSA"" OR ""système d'épaulement ReUnion"") AND (stryker))) NOT (""crous de la reunion"" OR ""j'étais à une réunion rsa"" OR trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Joint Replacement,ReUnion,German,C87A88066D1D11EA9638A4BF010A3E26,"(((""stryker"") NEAR/9 (""schulteroperationen"" OR ""schulter-arthrose"" OR ""schulter-arthritis"" OR ""Schmerzhafte und behindernde"" OR ""degeneratives gelenk"" OR ""rheumatoide arthritis"" OR ""rotatorenmanschetten-riss-arthropathie"" OR ""avaskuläre nekrose"" OR ""schwere fraktur"" OR ""schulter-totalersatz"" OR ""schultergelenksersatz"" OR ""schulterarthroplastik"" OR ""schulter arthroplastik"" OR ""schulter-implantat"" OR ""schulter-implantate"" OR ""Fraktur-Totalersatz der Schulter"" OR ""Totalersatzes der Schulter"" OR Schultergelenkserkrankungen )) OR ""reunion rsa"" OR ""reunion rfx"" OR ""reunion tsa"" OR ""reunion schulter-system"" OR ""reunion schultersystem"") NOT (trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Joint Replacement,ReUnion,Italian,38ED10AE0EED11EB94DAD8C497B5E817,"(((stryker) NEAR/9 (""reunion rsa"" OR ""reunion rfx"" OR ""reunion tsa"" OR ""sostituzione totale della spalla"" OR ""sostituzione dell'articolazione della spalla"" OR ""artroplastica di spalla"" OR ""artroplastica della spalla"" OR ""impianto di spalla"" OR ""impianto a spalla"" OR ""sistema reunion di spalla"" OR ""sistema di spalla reunion"" OR ""chirurgia della spalla"" OR ""osteoartrite della spalla"" OR ""articolazione degenerativa"" OR ""giunto degenerativo"" OR ""artrite reumatoide"" OR ""artropatia da lacerazione della cuffia dei rotatori"" OR ""artropatia da rottura della cuffia dei rotatori"" OR ""osteonecrosi"" OR ""necrosi avascolare""))) NOT (trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
Joint Replacement,ReUnion,Portuguese,33FD6BB00EED11EB94DAD8C497B5E817,"(((stryker) NEAR/9 (""reunion rsa"" OR ""reunion rfx"" OR ""reunion tsa"" OR ""substituição total do ombro"" OR ""substituição da articulação do ombro"" OR ""artroplastia do ombro"" OR ""artroplastia de ombro"" OR ""implante de ombro"" OR ""sistema de ombro reunion"" OR ""cirurgia ao ombro"" OR ""osteoartrite do ombro"" OR ""osteoartrose do ombro"" OR ""articulação degenerativa"" OR ""artrite reumatoide"" OR ""artropatia da ruptura da coifa dos rotadores"" OR ""necrose avascular""))) NOT (trends* OR finance OR NYSE OR stock* OR value OR share OR shareholder* OR ""share holder*"" OR bid OR forecast* OR mercato OR financ* OR invest* OR Benchmar* OR profits OR market OR markets OR marché OR valeur OR bourse OR ""wall street"" OR mercado OR mercato OR super_stryker OR ""mortal kombat"" OR mortalkombat* OR ejercito* OR soldad* OR predator* OR R6 OR rainbow6 OR ""rainbow 6"" OR gun OR gunporn* OR trigger*)"
